income,married,kids,nonwhite,female,education,urban,ability
21598.07,0,0,1,0,9,0,9
223312.57,1,1,0,0,12,0,44
62082.61,1,0,0,0,11,0,42
561369.7,1,1,1,1,8,0,91
14474.45,0,4,0,0,7,1,21
14750.3,1,4,1,0,8,1,59
487556.49,1,0,1,0,14,0,84
22012.88,1,0,1,1,10,1,31
48481.05,1,0,0,1,12,1,23
22675.91,1,0,0,1,10,0,9
122016.05,1,3,1,0,12,0,7
10416.47,0,0,1,1,4,0,77
286526.42,0,0,0,1,14,1,69
10963.72,1,0,1,0,6,0,59
50498.19,1,1,0,0,10,1,62
12317.93,0,0,1,1,7,0,30
252695.59,1,0,1,1,14,0,73
42139.3,1,0,1,1,12,0,17
26703.33,0,0,0,1,11,1,45
20355.53,0,2,1,1,10,1,13
14542.16,0,0,0,0,8,1,9
225403.36,0,1,0,1,14,0,52
149548.97,1,0,0,0,11,0,45
12365.24,1,0,1,1,8,0,63
11610.04,1,2,1,1,4,0,76
13706.65,1,2,0,1,7,0,38
272954.35,0,0,0,1,15,1,75
492989.19,0,2,0,1,16,0,86
27466.47,0,0,1,0,8,1,19
88925.75,1,0,1,1,12,1,10
14588.64,0,3,1,0,8,1,14
97985.22,1,1,1,0,12,0,53
11844.1,1,1,1,1,6,1,66
11964.8,1,0,0,1,8,0,49
527137.12,1,2,0,0,12,0,55
10340.15,1,4,1,1,5,1,37
21573.65,1,0,0,0,9,0,21
721756.14,1,0,1,0,14,0,55
30614.34,0,0,0,1,10,1,71
10680.49,0,0,1,1,6,0,46
37775.41,1,1,0,0,7,1,28
46821.09,0,0,1,1,8,1,62
361990.03,0,0,1,0,14,0,89
208012.13,0,3,0,1,13,0,45
222574.82,0,0,1,1,15,1,92
101780.89,1,2,0,1,11,0,68
26788.29,1,0,0,1,8,0,96
33870.36,1,0,1,1,10,1,53
25481.05,0,0,1,0,9,0,41
18444.68,0,4,1,1,10,1,60
386793.06,1,0,1,1,14,0,70
779541.57,1,0,0,1,17,0,51
17180.06,1,0,1,1,10,0,62
37063.51,1,0,1,1,11,1,19
177722.09,1,0,1,0,14,0,5
64293.93,0,4,1,0,8,0,48
430002.08,0,4,0,1,14,0,38
12807.95,0,0,1,0,8,0,68
167039.76,1,0,0,0,10,1,23
343310.06,1,0,0,0,12,0,8
55760.08,1,0,1,1,12,1,8
87407.38,1,3,1,0,12,1,62
186720.3,0,2,1,0,12,1,86
805430.43,1,0,0,1,16,1,61
10127.72,0,0,1,1,4,1,29
88987.35,1,3,0,1,13,0,33
10020.9,0,0,1,1,1,0,86
11397.65,0,0,0,0,6,0,51
165366.84,0,0,1,1,12,1,44
75529.7,1,2,1,0,12,1,74
14037.31,0,1,1,0,6,1,22
10285.9,0,0,1,1,5,0,12
204726.54,0,1,0,1,12,0,6
161513.43,1,2,1,1,14,1,65
15011.88,0,1,1,0,8,0,56
52803.17,1,4,0,0,11,0,0
158363.59,1,0,0,1,15,0,4
16834.88,0,0,1,0,9,0,45
276759.26,1,2,0,0,14,0,91
11462.68,0,0,1,0,7,1,18
10398.43,1,0,1,0,2,0,10
513121.13,1,0,0,1,16,1,99
53339.67,0,0,1,0,12,0,36
27523.41,1,2,0,1,10,0,40
88390.87,1,0,0,0,12,0,54
15368.46,1,0,1,1,8,1,49
82938.1,1,3,1,1,12,1,78
43982.24,1,2,0,1,12,0,87
16457.03,0,2,1,0,9,0,91
15625.39,0,0,1,1,9,1,41
149373.28,1,0,1,0,12,1,54
11954.95,0,0,1,1,8,0,23
24141.53,1,0,1,0,10,0,1
15888.11,0,0,1,1,10,0,9
16894.82,0,2,1,0,7,1,45
36442.78,1,0,0,0,10,0,52
356185.57,0,0,0,1,12,0,21
10872.87,0,0,1,0,6,1,3
10076.36,1,0,1,0,2,0,17
13762.07,0,0,0,1,9,1,44
10045.01,0,0,1,0,2,1,24
313583.95,1,0,0,1,13,1,30
598381.5,0,0,1,1,16,0,89
57945.51,0,0,0,1,12,1,36
15453.19,1,0,0,0,8,1,48
76456.67,1,0,0,1,13,0,10
532627.62,1,1,0,0,15,1,37
548547.98,1,2,1,1,14,0,21
136100.95,1,0,0,0,9,1,2
33091.42,1,0,1,1,12,1,15
13618.46,1,1,1,1,8,0,69
11769.24,1,1,1,1,7,1,45
12285.88,0,0,1,0,8,0,63
17473.7,0,0,1,0,9,0,43
26822.03,0,1,1,1,10,1,45
19958.28,1,3,1,0,8,0,50
25507.58,1,4,1,0,10,1,17
70086.54,0,0,0,1,12,1,58
11710.86,1,0,1,0,7,0,28
465441.8,1,0,0,0,11,0,37
17234.07,1,0,1,0,8,1,41
13592.84,1,0,1,1,9,0,18
147823.05,1,0,1,1,12,0,3
75434.11,1,4,0,0,12,1,28
48108.41,0,2,1,1,10,0,1
522470.85,1,2,0,1,16,1,94
75689.78,1,1,0,1,13,1,2
134977.59,0,2,0,1,13,1,39
73637.58,1,3,1,1,12,0,18
10578.51,1,0,1,1,4,1,45
285713.67,0,0,1,0,13,0,9
14555.33,1,2,1,1,9,0,46
493913.9,1,0,1,1,14,1,26
10588.71,1,1,1,0,4,0,11
15093.72,0,1,1,1,9,1,43
174172.98,1,0,0,1,12,1,96
11164.03,1,0,1,1,7,1,23
15863.74,1,0,1,1,8,1,8
13647.32,0,0,1,0,7,1,14
79157.96,1,4,1,1,13,0,19
12301.22,0,0,1,1,5,0,0
10078.55,0,1,1,1,1,1,30
71435.09,1,2,1,1,12,1,76
17490.27,0,0,1,1,10,0,56
12381.04,0,2,1,1,8,1,60
129088.69,1,1,0,0,12,0,79
12543.76,0,0,0,1,7,0,53
149379.07,1,1,1,0,12,0,19
99727.93,1,0,1,1,14,0,12
29766.5,0,0,1,1,9,0,95
12108.94,1,2,0,0,7,0,47
758989.12,0,0,1,0,12,0,8
691244.4,1,1,0,1,16,1,83
10226.19,1,0,1,0,4,1,4
62463.75,0,0,1,0,12,0,28
332502.89,0,0,1,1,12,0,42
20735.24,1,0,0,0,9,1,94
16258.82,1,1,0,1,6,1,30
13533.65,1,0,1,0,5,1,69
12766.74,0,1,1,0,6,0,17
112297.7,0,0,0,1,13,0,44
10528.57,0,1,1,0,4,1,45
66744.16,1,0,1,1,12,0,81
95178.94,0,0,0,0,12,0,21
60915.86,1,1,1,1,12,1,64
15656.14,1,2,1,0,7,1,62
869421.28,1,0,1,1,12,0,21
13543.21,1,0,0,0,7,0,55
10738.14,0,0,0,1,5,1,57
10252.07,0,0,1,1,5,0,18
437986.92,1,1,1,0,13,1,99
12539.64,0,2,1,1,7,0,69
15353.38,1,2,1,1,6,0,21
27549.6,1,1,1,0,8,0,30
17440.25,0,3,1,1,8,0,15
123114.4,1,1,0,0,13,1,39
12731.14,0,0,0,0,7,0,57
12612.83,0,0,0,1,8,0,85
53509.75,1,0,1,1,13,1,24
23104.23,0,4,0,0,9,0,31
894505.51,0,4,0,1,16,0,91
16628.44,0,0,1,1,9,1,34
10328.4,0,0,1,1,5,0,68
16801.57,0,0,1,1,4,0,10
69008.33,1,1,1,1,12,0,89
34150.8,1,1,1,0,10,0,43
307690.04,1,2,0,1,15,1,7
34174.88,0,0,0,0,10,1,77
135250.76,0,0,1,0,10,1,72
51146.46,1,3,0,1,12,0,4
20999.85,0,0,0,1,9,1,51
43373.73,0,1,1,1,12,0,55
10261.92,0,0,0,0,3,1,61
27190,1,4,0,1,8,1,1
24344.98,0,0,1,1,10,1,89
22573.13,0,0,0,0,10,1,50
176447.09,1,4,0,0,12,1,35
11011.36,0,0,0,1,7,0,37
365638.86,0,0,1,1,12,1,76
72089.73,1,0,0,1,12,1,58
48304.04,0,2,0,1,11,0,7
208196.88,0,0,1,0,12,1,85
101807.84,0,0,0,0,12,1,21
156743.3,0,0,1,0,12,1,46
11987.67,1,0,1,1,4,1,41
10479.14,0,2,1,1,6,1,3
11308.09,1,1,1,1,7,0,39
74246.97,0,0,1,0,12,0,50
50246.79,1,0,1,1,12,0,39
218136.5,1,2,1,0,12,0,76
38918.59,0,0,0,0,9,1,12
10122.93,1,2,1,0,3,1,1
165784.52,1,0,1,1,13,0,29
12396.86,1,1,0,0,4,0,92
19760.07,0,2,1,1,9,1,36
56128.39,1,4,1,0,11,0,73
31116.88,1,0,0,0,9,0,95
479732.1,0,0,0,1,14,1,56
13590.1,1,0,1,0,7,0,94
10123.04,0,0,1,1,4,0,55
12870.54,0,0,1,1,9,0,13
152988.33,0,0,0,1,12,0,49
52651.26,0,4,0,1,12,0,73
88067.09,0,0,0,1,12,0,11
13305.09,0,0,0,0,8,1,31
12334.15,0,1,1,0,7,0,43
22367.13,0,1,0,1,10,0,7
12777.51,0,0,0,1,6,0,13
35928.22,1,0,0,0,11,1,54
12486.16,1,0,0,1,7,1,89
16139.79,1,0,0,1,9,1,22
57536.51,1,2,1,0,11,1,54
39006.57,1,1,1,1,11,0,21
20150.18,0,0,1,0,10,1,31
790121.45,1,0,0,0,13,1,41
22522.15,1,4,0,1,10,1,64
12662.41,0,0,1,1,5,0,17
11687.1,0,1,1,0,6,1,47
59197.61,1,0,0,0,12,0,20
121792.1,1,0,0,0,13,1,6
40638.73,0,2,1,1,10,0,49
72829.23,0,2,1,0,12,1,79
272315.31,0,0,1,0,13,1,66
37623.62,1,0,1,0,9,1,53
227977.37,1,0,1,0,13,1,96
10344.91,1,1,1,0,3,1,36
10298.63,0,1,1,1,3,1,61
10036.18,1,0,1,1,2,1,42
10438.59,1,0,1,0,5,1,46
130355.81,0,0,1,0,13,1,98
848308.43,1,0,0,1,16,1,1
20092.54,0,1,1,0,8,1,52
12688.85,1,2,0,0,7,0,22
33016.91,1,0,0,1,12,1,24
350133.99,1,0,0,0,12,1,16
86465.47,0,0,0,1,13,1,89
784681.07,0,1,0,1,13,0,95
53853.76,0,1,1,1,11,0,89
25868.51,1,1,1,1,10,1,42
14375.97,0,0,0,0,6,0,16
15882.41,1,1,1,0,8,0,56
14127.79,1,0,1,1,9,1,37
16020.53,1,1,1,0,9,0,23
121682.99,1,0,1,1,11,1,4
13306.53,0,2,1,0,6,0,47
50952.18,1,0,1,1,12,0,60
10189.33,0,2,1,1,4,0,49
14794.7,1,1,0,0,8,0,61
14614.4,1,1,1,0,8,0,80
299407.19,0,0,1,0,12,0,85
16218.66,0,0,1,0,7,0,41
14591.08,1,0,1,0,8,1,23
15658.73,1,0,0,1,9,0,21
11639.86,1,1,1,1,5,1,43
16594.34,0,2,1,1,8,0,31
498404.99,0,0,0,1,15,0,20
10687.26,1,1,1,0,4,0,20
868839.3,0,0,0,0,14,1,6
111322.72,0,0,1,1,9,1,82
135557.04,0,3,1,1,13,0,39
585007.95,0,1,0,1,16,0,81
511643.96,1,0,1,1,15,0,97
10032.95,0,0,1,1,2,1,10
14394.2,0,0,1,0,6,1,10
10023.9,0,0,1,0,1,0,68
197789.58,1,0,0,0,11,1,72
11328.4,1,2,1,0,5,1,19
447933.5,0,2,1,1,12,1,45
133151.08,1,0,0,1,12,0,48
24008.71,0,1,1,0,10,0,34
10766.89,1,0,1,1,4,0,6
11008.69,0,0,1,1,6,1,55
598921.12,0,0,1,0,15,1,84
19453.81,0,1,0,0,7,1,93
125863.92,0,1,1,1,14,1,71
224705.41,1,2,1,0,14,0,71
10727.26,0,2,1,0,5,0,23
80592.64,0,0,0,1,12,1,96
380057.87,1,1,0,1,14,0,7
15366.32,0,0,1,0,8,0,9
130088.06,0,0,1,1,13,1,48
54764.86,1,2,0,0,10,1,47
10119.69,0,1,1,0,3,0,40
140784.27,0,0,1,0,12,1,10
184652.03,1,2,1,0,11,0,54
16146.04,1,0,1,1,7,1,59
80461.88,1,3,0,0,12,0,10
44680.58,1,0,1,0,10,0,41
28889.29,0,1,0,0,9,0,12
20276.4,0,2,1,1,8,1,35
33688.19,1,0,1,0,10,1,76
10063.4,1,0,1,0,-0,0,31
23508.24,0,0,1,0,9,1,7
43405.41,1,1,1,0,10,1,52
28954.08,0,0,1,1,11,1,0
110659.72,0,0,0,1,13,1,4
10161.11,1,2,1,0,3,0,72
67171.39,0,0,0,1,12,0,36
14021.9,1,0,1,0,8,0,49
107413.15,0,2,0,0,12,0,0
157593.09,0,3,1,1,8,1,6
15811.02,0,0,1,1,8,0,0
475190.29,0,0,0,1,15,0,96
18095.92,1,0,1,1,7,1,68
10337.74,1,0,1,1,3,0,69
73023.07,0,0,1,1,13,1,32
16622.19,0,0,1,1,10,0,1
10806.64,1,0,1,0,6,0,14
13407.36,0,1,1,1,9,0,35
111348.26,1,1,1,0,12,1,96
41682.51,0,0,0,1,9,1,23
67437,1,2,0,0,10,1,76
13179.92,1,0,1,0,8,1,3
47332.61,0,1,1,0,9,1,50
64860.19,0,0,0,0,12,1,11
256910.19,0,0,1,1,15,0,93
16546.53,0,2,1,0,8,0,95
46578.82,1,4,1,1,12,0,66
40209.72,0,3,0,1,10,0,48
11302.95,0,2,1,1,6,1,24
292277.11,0,0,1,0,12,0,74
23209.73,0,1,0,0,8,1,6
19946.64,0,0,1,0,9,0,5
12490.84,0,2,1,0,6,1,56
160454.35,0,0,0,1,14,0,78
10344.7,1,0,1,1,3,0,27
34213.15,0,0,1,0,8,0,58
422227.09,1,3,1,1,14,1,68
17498.4,0,2,1,0,7,0,39
27445.38,0,0,1,0,9,0,13
133574.67,0,1,0,0,12,0,43
41449.85,1,1,0,1,9,0,59
22698.53,0,0,1,1,11,1,21
277133.37,1,2,1,0,12,0,96
11217.07,0,0,1,0,5,1,58
28605.38,1,4,0,1,8,1,9
177689.99,0,1,0,1,12,0,62
12433.94,1,4,1,1,8,1,12
19924.22,1,0,1,0,7,1,9
47198.67,0,0,0,0,10,0,47
63008.45,1,0,0,1,13,1,34
12909.65,1,0,1,1,9,1,54
12421.62,0,2,0,0,7,0,32
26540.27,1,2,0,1,10,1,42
128928.75,0,4,1,1,14,1,84
139193.57,0,0,0,0,11,1,97
68248.62,1,0,0,1,13,0,18
27739.87,0,0,1,0,9,1,95
13033.12,1,0,0,1,8,0,1
49722.45,1,1,0,0,11,0,26
76528.07,1,1,1,0,12,1,34
55461.64,0,0,0,0,11,1,11
11891.94,0,0,1,1,7,0,72
28510.88,1,0,0,0,7,0,60
168304.63,1,0,1,0,12,1,36
13406.25,1,0,1,1,7,1,72
34792.44,0,4,1,1,9,1,62
51140.07,0,0,1,0,10,1,31
10107.86,0,0,1,1,4,1,36
127541.63,0,0,1,1,12,0,20
33203.15,0,0,1,1,11,0,78
54901.1,1,0,0,0,11,1,64
10266.56,1,1,0,0,3,0,59
10545.74,1,0,0,1,5,1,25
16502.6,1,0,1,0,9,0,14
662060.06,0,4,0,0,15,0,81
22362.37,0,0,1,1,9,0,24
13408.68,0,0,0,0,7,1,84
29642.1,0,2,1,0,8,0,96
11313.5,1,0,1,0,6,1,35
17673.76,0,0,1,1,9,0,56
783805.25,0,0,0,1,15,1,77
17045.46,0,0,0,0,8,0,29
105675.66,0,0,1,0,9,0,65
23530.89,1,4,1,0,10,0,45
19419.26,1,1,1,0,6,0,18
188014.53,1,1,1,1,13,0,26
55607.84,1,0,1,1,12,1,25
49365.26,0,1,1,1,12,1,89
264678.24,1,1,1,0,12,0,69
12570.15,0,0,1,1,7,0,13
26765.81,1,2,0,0,10,0,13
432555.08,0,1,0,0,14,0,71
12727.17,0,0,1,0,7,0,8
159212.16,1,1,1,1,11,1,24
11115.76,1,1,1,0,6,0,58
255057.17,0,0,0,1,13,1,68
677043.3,1,0,0,1,17,1,48
265847.33,1,2,0,1,14,0,97
37593.9,0,0,1,0,11,0,55
22984.78,1,0,1,1,11,1,10
16299.05,1,1,0,0,8,0,44
243175.33,0,3,1,0,12,0,2
14066.81,1,1,1,0,8,0,35
64765.53,0,0,1,1,12,0,20
88631.43,1,0,0,0,11,1,13
104761.76,1,0,0,1,12,0,55
11694.06,0,0,1,1,7,1,14
15731.58,1,0,1,0,8,1,26
10052.42,0,0,0,1,2,0,56
10661.59,1,0,0,1,6,0,68
20180.06,1,4,1,1,11,0,38
636104.12,1,0,0,1,16,1,66
17971.81,0,1,1,0,9,0,0
60142.98,1,4,0,1,11,0,60
10390.65,0,0,1,0,5,0,41
11522.46,1,0,1,1,8,0,9
665755.98,0,0,1,0,15,1,94
61759.54,0,0,1,1,12,0,45
43443.49,0,1,1,1,12,0,36
48482.25,1,2,0,1,12,1,62
10659.21,0,0,1,0,5,1,5
13577.25,0,0,1,0,8,1,46
12937.97,0,0,1,0,7,1,44
181731.41,1,0,0,0,13,0,81
42089.31,1,0,1,0,11,1,79
405751.62,0,0,0,1,16,0,87
19806.63,0,0,1,1,9,0,27
15914.95,0,0,1,0,8,1,63
14244.64,1,2,1,0,7,0,95
10065.42,0,0,1,0,2,1,57
34889.96,1,0,1,1,11,1,63
12180.44,1,4,1,0,8,0,16
189373.33,0,1,1,1,15,0,95
10610.1,0,0,1,0,5,0,37
490445.23,1,0,0,0,15,0,5
369137.51,0,0,0,0,14,0,33
11142.01,1,0,1,0,7,0,9
95043.59,0,2,1,1,13,0,75
65436.14,0,0,1,1,11,0,39
14997.03,1,0,0,0,5,0,50
24210.33,0,2,1,0,8,0,62
13589.83,0,0,1,1,6,0,19
90730.5,1,0,1,1,12,1,15
10189.4,0,3,0,0,4,1,30
19668.87,0,0,0,1,10,1,30
44709.39,0,0,0,0,9,0,54
10687.1,1,0,0,1,4,1,67
35704.61,0,0,1,0,11,0,49
14905.22,1,0,0,1,9,0,36
70898.48,1,0,1,0,11,1,69
24016.89,1,2,0,1,11,1,66
112642.26,0,4,0,1,13,0,43
68399.12,1,1,1,0,12,0,65
11669.31,1,1,1,0,7,0,62
231478.33,0,3,0,0,10,1,95
15361.57,1,1,0,1,9,1,19
210147.01,1,0,0,1,14,0,27
60606.62,1,0,1,1,12,1,82
339624.45,1,0,0,0,12,0,49
72682.74,0,2,0,1,12,1,40
11143.36,0,2,1,0,5,0,82
115253.07,1,0,1,1,13,1,87
41366.87,1,0,0,1,12,0,23
665337.38,0,0,0,0,15,1,83
10747.82,0,0,1,0,4,0,1
95929.49,1,4,0,1,13,1,26
309125.4,1,2,1,1,14,1,20
147529.75,0,1,1,1,12,0,42
40712.04,0,0,0,0,8,0,28
12349.77,0,0,1,1,8,0,39
16417.75,1,1,1,0,6,0,3
12156.55,0,0,0,1,7,0,6
118211.97,1,2,1,1,13,1,80
11661.33,1,2,1,0,7,0,64
39295.36,1,0,1,1,8,1,74
20975.36,1,1,1,1,7,1,98
117253.41,0,0,1,0,10,1,34
130604.23,1,0,0,0,11,1,45
663736.54,0,2,0,1,16,0,64
10022.06,1,0,1,0,1,1,0
93155.14,1,0,1,0,12,1,41
764456.8,0,1,0,0,12,0,96
34485.95,0,1,1,1,10,0,96
11158.38,0,4,1,1,6,1,38
22660.77,0,2,1,1,10,0,9
248662.82,1,0,1,1,12,0,49
27583.25,0,0,1,1,9,0,50
206893.54,1,0,1,0,13,0,20
12543.64,0,2,1,0,6,1,27
17404.92,1,1,1,1,10,1,60
17254.48,1,0,1,0,9,0,42
259921.29,1,4,1,0,14,1,18
89892.03,0,0,1,1,12,0,93
26314.49,1,0,1,0,10,0,58
62785.81,1,0,0,1,11,1,40
134857.34,0,1,1,1,10,1,66
72073.83,1,2,1,1,12,1,72
20026.87,1,0,1,1,9,1,50
22852.66,0,1,0,1,10,1,33
130560.89,0,0,0,0,10,0,69
260501.4,1,2,0,0,14,0,7
69786.45,0,1,0,1,12,1,69
55184.04,0,0,0,1,12,1,2
24119.12,0,0,1,0,8,0,65
451031.48,0,0,0,0,14,0,23
12740.91,0,0,1,0,6,0,57
33234.9,0,1,1,1,12,0,54
30649.12,1,0,0,0,10,1,7
123574.79,0,0,1,0,12,1,76
10596.93,1,0,1,0,6,1,13
24552.06,1,0,1,1,9,0,39
15158.01,0,2,1,0,8,1,8
46188.81,0,1,0,1,12,1,23
106085.1,0,0,1,0,12,0,89
318738.64,0,4,0,1,16,1,70
903786.53,0,0,1,0,15,0,82
18109.65,1,2,1,0,8,0,68
14278.54,1,1,1,0,8,1,20
148886.1,0,4,1,0,12,1,77
18215.94,0,0,1,0,8,1,99
11217.65,1,0,1,0,7,1,21
32642.33,1,2,1,0,10,0,26
10986.36,0,4,0,1,5,0,52
10793.12,1,2,1,0,5,0,50
196636.38,1,0,0,0,13,0,27
21442.72,0,0,1,1,10,0,50
15638.4,0,2,1,0,7,0,88
11596.03,0,0,1,1,6,0,28
43391,0,0,0,1,11,1,43
176124.06,0,0,1,0,13,1,78
380254.91,1,0,0,0,12,0,30
253446.82,0,0,0,1,15,1,91
13023.48,0,4,1,1,8,0,8
146512.94,1,2,1,1,12,1,70
18127.94,0,3,0,1,9,0,35
23311.05,0,0,1,0,8,1,48
72666.14,1,1,1,1,12,0,85
11041.8,0,0,1,0,5,1,52
38108.62,1,0,1,0,10,1,47
157921.07,0,4,1,1,12,1,51
17564.5,1,0,0,0,8,0,57
12092.75,1,0,1,0,7,0,12
565287.6,1,0,0,0,14,0,48
216129.49,0,1,0,0,12,1,21
32896.46,0,0,1,0,11,1,3
463437.29,1,1,0,1,16,0,80
10932.6,0,0,1,0,6,1,27
41590.3,1,1,1,1,12,0,86
10949.07,1,1,1,1,6,1,13
10608.87,0,1,1,1,6,0,39
10194.24,0,1,1,0,4,0,27
195122.37,0,0,1,0,12,0,85
19671.5,1,3,1,1,6,1,41
134305.53,0,2,0,0,12,0,84
13218.89,1,1,0,1,8,1,34
15657.39,0,0,1,1,10,0,50
114560.38,1,2,1,1,14,0,37
11832.15,0,0,1,1,7,0,91
23607.11,0,2,1,1,7,1,8
342656.63,1,1,1,1,15,0,93
28578.73,1,1,0,0,10,0,42
537350.27,1,0,0,0,14,1,85
52574.73,0,0,1,0,10,0,79
50189.57,1,0,0,1,12,1,39
773822.79,0,1,1,1,14,1,37
84903.88,1,0,0,1,13,1,18
626992.8,0,0,0,1,16,0,78
25558.53,0,0,1,0,9,0,18
59478.94,1,0,0,0,12,1,3
59341.5,0,0,1,1,11,0,53
19429.71,1,3,1,0,8,1,50
11449.87,0,1,1,0,6,0,59
14034.92,1,0,1,0,8,0,2
56912.48,0,0,1,1,11,0,50
17881.58,1,0,1,0,8,1,23
16614.99,1,0,1,1,8,1,53
10396.18,0,0,1,0,5,1,53
441546.8,1,0,0,1,16,1,89
531109.81,0,4,0,0,14,0,19
73910.37,0,1,1,0,12,0,15
15036.42,1,0,0,1,9,1,23
14110.96,1,0,1,0,8,0,31
12454.82,0,0,1,1,7,1,43
72283.22,1,0,0,0,12,0,1
362874.38,0,0,0,1,15,1,83
155583.45,1,0,0,1,14,0,18
18377.7,0,0,0,1,10,1,30
20096.33,1,0,1,1,10,0,41
10743.87,0,0,1,0,6,0,30
15535.65,0,0,1,1,9,0,5
49485.13,0,0,0,1,12,0,11
11142.82,0,0,1,1,6,0,10
10241.1,0,4,1,1,5,0,30
10763.61,1,3,1,0,6,1,39
10968.84,0,0,1,1,7,1,50
38486.08,1,1,1,1,12,0,27
112474.11,1,0,0,1,14,0,5
18899.69,0,0,1,0,8,1,2
15203.68,0,1,1,0,4,0,47
68610.81,1,1,0,1,12,1,19
105027.8,0,2,1,0,13,0,91
47327.4,0,3,1,0,11,1,81
199236.9,0,0,0,0,14,0,12
788638.87,1,1,0,0,14,0,93
42570.43,0,0,1,1,12,1,83
238153.28,1,0,1,0,13,1,75
69225.93,1,0,1,0,12,1,2
12321.01,0,1,1,1,8,0,2
13168,0,1,1,0,7,1,69
37134.98,0,0,0,1,11,0,38
11422.7,0,2,0,0,7,1,43
10094.6,1,0,1,1,3,1,18
10045.43,0,0,1,1,2,0,28
15662.07,0,2,1,1,8,1,14
120548.45,1,1,0,0,12,1,19
18068.08,1,0,1,0,9,1,22
731031.58,0,0,1,0,14,1,95
27002.77,0,1,1,1,9,0,96
14281.99,0,0,0,0,7,1,63
45467.47,0,0,0,0,9,1,57
26274.07,0,2,0,0,8,0,45
40046.74,1,0,1,0,9,1,7
35393.17,1,0,0,1,12,0,46
714464.47,0,1,0,1,17,1,87
155623.53,1,0,0,1,14,1,35
82495.73,0,2,0,0,12,0,38
179308.16,0,0,0,1,13,0,67
32099.3,0,0,1,1,10,1,82
55334.83,1,2,0,1,11,1,29
12907.63,1,0,1,1,9,1,37
72456.55,1,2,1,0,12,1,35
144883.74,0,0,0,0,13,0,23
10763.75,0,0,1,1,6,1,6
86536.61,0,0,1,1,13,1,1
11324.98,1,0,0,1,4,0,69
496715.94,1,1,1,0,15,1,93
15403.5,0,0,0,1,9,0,22
13006.31,0,2,1,0,7,0,59
115885.49,0,2,0,0,12,1,34
89255.26,1,1,1,0,12,1,12
61480.64,1,2,1,1,13,1,71
15012.61,0,3,0,1,8,1,55
50229.07,0,0,1,1,12,0,4
495554.3,0,1,0,1,15,0,85
159855.04,0,0,1,0,14,1,19
10500.48,1,0,1,1,6,0,2
74862.94,1,0,1,1,13,0,95
17275.11,0,0,1,0,9,1,14
88891.55,0,0,1,0,12,1,98
668203.62,0,0,0,1,16,0,16
74742.73,0,1,1,0,12,0,73
15880.53,1,0,1,1,10,1,64
16265.13,1,0,0,1,10,0,45
587049.1,0,1,0,0,12,0,89
644623.28,1,0,0,1,13,1,23
73952.89,1,0,1,1,12,0,83
56605.12,1,0,1,1,10,0,38
15476.31,1,0,0,1,8,0,21
12142.02,1,2,0,0,7,1,59
14582.99,1,2,0,1,9,0,56
27124.29,1,0,1,0,9,1,64
14420.65,0,1,1,0,8,1,28
160175.59,1,1,1,0,9,0,70
42804.58,1,0,1,0,10,1,2
19520.01,0,0,1,0,8,1,98
34064.75,0,0,0,0,11,1,28
14244.41,0,0,0,0,8,1,13
45058.77,0,2,1,1,12,0,58
51429.87,0,1,1,1,12,0,77
12305.35,0,0,0,1,8,1,51
60566.92,0,4,1,1,12,0,63
144096.95,0,0,1,0,12,0,57
11763.39,0,0,0,0,4,1,25
85080.61,1,3,1,0,12,0,0
67694.07,0,0,0,1,10,0,35
745792.07,1,1,1,1,16,0,97
11948.41,1,0,0,1,7,1,54
169769.87,1,0,1,0,13,1,58
133263.94,0,2,1,1,14,1,47
15857.26,1,0,0,1,8,0,60
29707.89,1,0,1,1,11,1,10
161520.35,0,0,1,0,12,0,42
867656.43,1,0,0,0,16,0,37
12390.95,0,1,1,0,6,0,62
143309.28,0,0,1,0,12,1,8
40446.38,1,0,0,1,12,0,12
30757.28,1,0,1,1,8,1,21
609428.93,1,0,1,0,14,1,90
10613.08,1,0,1,0,5,1,49
50182.71,1,3,0,1,10,0,58
108473.84,0,4,1,1,12,0,19
10041.19,1,2,0,1,1,1,15
10212.94,1,0,1,1,4,0,6
10578.95,1,0,1,1,6,1,4
188207.32,0,0,1,1,12,1,31
125536.65,1,0,1,0,12,1,80
563174.89,1,2,0,0,12,0,49
11469.84,1,4,0,0,7,1,42
14801.19,0,1,1,1,8,1,69
12166.73,1,1,0,1,7,1,2
11076.25,1,2,0,1,7,0,67
217149.8,1,0,0,0,14,0,10
15934.23,1,0,1,1,7,1,59
19951.52,0,4,1,0,8,0,85
660416.81,1,1,1,1,16,0,73
61504.22,1,0,1,0,11,1,48
10014.1,1,0,1,0,0,1,13
42393.68,1,0,0,0,10,0,43
42569.54,0,1,1,0,11,1,5
11751.58,1,0,1,1,8,1,33
11106.2,0,0,1,1,7,0,48
12331.88,1,2,0,0,7,0,29
13790.62,1,0,1,0,8,0,17
35538.65,0,0,1,0,8,1,45
14104.14,1,0,1,1,8,0,57
255810.32,0,0,0,0,12,1,75
10299.1,1,0,0,0,5,1,15
11088.56,0,0,0,0,6,1,40
124494.7,1,2,0,0,12,0,26
25734.2,0,0,0,1,11,1,79
761728.18,0,0,1,0,16,0,76
129170.37,1,3,1,0,13,1,27
11086.59,0,0,1,1,7,0,69
12312.1,0,1,1,0,6,1,11
11922.74,0,0,1,0,7,1,56
